Trace1,
Freq,,Amp,,
           797500000,Hz,              -15.02, dBm,
           800000000,Hz,              -14.93, dBm,
           802500000,Hz,              -14.88, dBm,
           805000000,Hz,              -14.85, dBm,
           807500000,Hz,              -14.79, dBm,
           810000000,Hz,              -14.74, dBm,
           812500000,Hz,              -14.74, dBm,
           815000000,Hz,              -14.72, dBm,
           817500000,Hz,              -14.75, dBm,
           820000000,Hz,              -14.69, dBm,
           822500000,Hz,              -14.69, dBm,
           825000000,Hz,              -14.65, dBm,
           827500000,Hz,              -14.64, dBm,
           830000000,Hz,              -14.64, dBm,
           832500000,Hz,              -14.65, dBm,
           835000000,Hz,              -14.64, dBm,
           837500000,Hz,              -14.63, dBm,
           840000000,Hz,              -14.68, dBm,
           842500000,Hz,              -14.68, dBm,
           845000000,Hz,              -14.62, dBm,
           847500000,Hz,              -14.60, dBm,
           850000000,Hz,              -14.60, dBm,
           852500000,Hz,              -14.61, dBm,
           855000000,Hz,              -14.71, dBm,
           857500000,Hz,              -14.78, dBm,
           860000000,Hz,              -14.90, dBm,
           862500000,Hz,              -14.96, dBm,
           865000000,Hz,              -14.94, dBm,
           867500000,Hz,              -14.92, dBm,
           870000000,Hz,              -14.96, dBm,
           872500000,Hz,              -14.97, dBm,
           875000000,Hz,              -14.96, dBm,
           877500000,Hz,              -14.91, dBm,
           880000000,Hz,              -14.89, dBm,
           882500000,Hz,              -14.79, dBm,
           885000000,Hz,              -14.74, dBm,
           887500000,Hz,              -14.64, dBm,
           890000000,Hz,              -14.52, dBm,
           892500000,Hz,              -14.40, dBm,
           895000000,Hz,              -14.31, dBm,
           897500000,Hz,              -14.23, dBm,
           900000000,Hz,              -14.13, dBm,
           902500000,Hz,              -14.04, dBm,
           905000000,Hz,              -13.91, dBm,
           907500000,Hz,              -13.80, dBm,
           910000000,Hz,              -13.69, dBm,
           912500000,Hz,              -13.62, dBm,
           915000000,Hz,              -13.54, dBm,
           917500000,Hz,              -13.53, dBm,
           920000000,Hz,              -13.44, dBm,
           922500000,Hz,              -13.39, dBm,
           925000000,Hz,              -13.31, dBm,
           927500000,Hz,              -13.27, dBm,
           930000000,Hz,              -13.26, dBm,
           932500000,Hz,              -13.30, dBm,
           935000000,Hz,              -13.34, dBm,
           937500000,Hz,              -13.44, dBm,
           940000000,Hz,              -13.55, dBm,
           942500000,Hz,              -13.72, dBm,
           945000000,Hz,              -13.81, dBm,
           947500000,Hz,              -13.94, dBm,
           950000000,Hz,              -14.10, dBm,
           952500000,Hz,              -14.14, dBm,
           955000000,Hz,              -14.20, dBm,
           957500000,Hz,              -14.29, dBm,
           960000000,Hz,              -14.26, dBm,
           962500000,Hz,              -14.24, dBm,
           965000000,Hz,              -14.22, dBm,
           967500000,Hz,              -14.20, dBm,
           970000000,Hz,              -14.10, dBm,
           972500000,Hz,              -14.01, dBm,
           975000000,Hz,              -13.94, dBm,
           977500000,Hz,              -13.79, dBm,
           980000000,Hz,              -13.62, dBm,
           982500000,Hz,              -13.54, dBm,
           985000000,Hz,              -13.37, dBm,
           987500000,Hz,              -13.22, dBm,
           990000000,Hz,              -13.00, dBm,
           992500000,Hz,              -12.81, dBm,
           995000000,Hz,              -12.59, dBm,
           997500000,Hz,              -12.44, dBm,
          1000000000,Hz,              -12.31, dBm,
          1002500000,Hz,              -12.21, dBm,
          1005000000,Hz,              -12.11, dBm,
          1007500000,Hz,              -12.04, dBm,
          1010000000,Hz,              -12.07, dBm,
          1012500000,Hz,              -12.05, dBm,
          1015000000,Hz,              -12.08, dBm,
          1017500000,Hz,              -12.12, dBm,
          1020000000,Hz,              -12.17, dBm,
          1022500000,Hz,              -12.24, dBm,
          1025000000,Hz,              -12.25, dBm,
